id,trade_id,target,source,order_date,orderYrEst,quantity,delivery_date,designation,description,category,source_lat,source_lng,target_lat,target_lng
236460,57871,Philippines,Israel,2014-01-01 00:00:00+00:00,False,4.0,2015-01-01 00:00:00+00:00,UT-25,IFV turret,Other,31.50086722549515,35.00588702900374,11.84298275761646,122.8846890593164
232509,57872,South Korea,France,2015-01-01 00:00:00+00:00,False,210.0,,EC-155,helicopter,Aircraft,44.349371111968665,-1.3285559119656076,36.44764247581033,127.82258754359064
236499,57873,Singapore,Netherlands,2013-01-01 00:00:00+00:00,False,8.0,2019-01-01 00:00:00+00:00,NS-100,air/sea search radar,Sensors,52.31236663898826,5.516261609879506,,
314403,57874,Poland,United States,2019-01-01 00:00:00+00:00,False,30.0,2023-01-01 00:00:00+00:00,ATACMS-1A,SSM,Missiles,38.8936506,-77.1706298,52.21125056868454,19.294992434264316
236314,57876,Kuwait,Norway,2014-01-01 00:00:00+00:00,False,10.0,2015-01-01 00:00:00+00:00,Protector RWS,APC turret,Other,59.8422334,10.6813708,29.30951563318633,47.599493984124805
254518,57878,Latvia,United Kingdom,2014-01-01 00:00:00+00:00,False,50.0,2020-01-01 00:00:00+00:00,Scimitar,light tank,Armoured vehicles,54.10280200875406,-2.9029433297645,56.816621411460275,24.829244620312295
236575,57882,Thailand,United States,2012-01-01 00:00:00+00:00,False,21.0,2014-01-01 00:00:00+00:00,vehicle engine 201-300,vehicle engine,Engines,38.8936506,-77.1706298,15.086950068964573,101.0075524581199
311028,57883,Peru,Netherlands,2014-01-01 00:00:00+00:00,False,2.0,2014-01-01 00:00:00+00:00,Fokker-50,transport aircraft,Aircraft,52.31236663898826,5.516261609879506,-9.277483998710055,-74.37198460751777
236598,57884,PIJ (Israel/Palestine)*,unknown supplier(s),2012-01-01 00:00:00+00:00,True,10.0,2012-01-01 00:00:00+00:00,Kornet,anti-tank missile,Missiles,,,,
236626,57887,Hamas (Palestine)*,unknown supplier(s),2010-01-01 00:00:00+00:00,True,10.0,2010-01-01 00:00:00+00:00,Konkurs,anti-tank missile,Missiles,,,31.942642341929716,35.2734277118004
236606,57890,Hamas (Palestine)*,North Korea,2014-01-01 00:00:00+00:00,True,25.0,2014-01-01 00:00:00+00:00,Fagot,anti-tank missile,Missiles,40.177327293053374,127.1824009739181,31.942642341929716,35.2734277118004
236628,57891,PRC (Israel/Palestine)*,North Korea,2014-01-01 00:00:00+00:00,True,25.0,2014-01-01 00:00:00+00:00,Fagot,anti-tank missile,Missiles,40.177327293053374,127.1824009739181,31.50086722549515,35.00588702900374
236603,57892,Jordan,United States,2014-01-01 00:00:00+00:00,False,100.0,2016-01-01 00:00:00+00:00,APKWS,ASM,Missiles,38.8936506,-77.1706298,31.26277815019495,36.786588106199005
236619,57894,Kenya,United States,2014-01-01 00:00:00+00:00,False,1.0,2015-01-01 00:00:00+00:00,Cessna-208 Caravan,light transport aircraft,Aircraft,38.8936506,-77.1706298,0.5971657294262445,37.79137422563831
308577,57895,New Zealand,Netherlands,2014-01-01 00:00:00+00:00,False,2.0,2022-01-01 00:00:00+00:00,SMART,air search radar,Sensors,52.31236663898826,5.516261609879506,-41.8877305842931,172.5756178446778
236673,57904,Mexico,Netherlands,2014-01-01 00:00:00+00:00,False,1.0,2016-01-01 00:00:00+00:00,FCS-5009,transport ship,Ships,52.31236663898826,5.516261609879506,24.180597486363876,-102.7580556684226
236637,57905,Iraq,Russia,2014-01-01 00:00:00+00:00,True,300.0,2014-01-01 00:00:00+00:00,Kornet,anti-tank missile,Missiles,64.77465657002523,98.10510651767648,33.108923040386195,43.74203811484285
236662,57906,Chad,China,2012-01-01 00:00:00+00:00,True,30.0,2013-01-01 00:00:00+00:00,Assaulter,AFSV,Armoured vehicles,37.59429811123865,104.2092712875572,15.43847913476487,18.58561330142974
240865,57908,Thailand,Germany,2014-01-01 00:00:00+00:00,False,5.0,2016-01-01 00:00:00+00:00,EC-145,light helicopter,Aircraft,51.247366088569144,10.29806784711105,15.086950068964573,101.0075524581199
252991,57921,Lebanon,United States,2015-01-01 00:00:00+00:00,False,1.0,2016-01-01 00:00:00+00:00,Cessna-208 Caravan,light transport aircraft,Aircraft,38.8936506,-77.1706298,33.914793729670606,35.8720701755058
308556,57924,Sudan,Russia,2005-01-01 00:00:00+00:00,True,10.0,2006-01-01 00:00:00+00:00,vehicle engine 601-800,vehicle engine,Engines,64.77465657002523,98.10510651767648,16.079216706846292,29.879066706190663
306298,57925,Sudan,Russia,2007-01-01 00:00:00+00:00,True,50.0,2012-01-01 00:00:00+00:00,vehicle engine 401-600,vehicle engine,Engines,64.77465657002523,98.10510651767648,16.079216706846292,29.879066706190663
236796,57926,Sudan,China,2008-01-01 00:00:00+00:00,True,50.0,2015-01-01 00:00:00+00:00,Type-59D,tank,Armoured vehicles,37.59429811123865,104.2092712875572,16.079216706846292,29.879066706190663
248016,57930,Mexico,Spain,2014-01-01 00:00:00+00:00,False,2.0,2015-01-01 00:00:00+00:00,C-295 -,transport aircraft,Aircraft,40.43416182812459,-3.614562787786784,24.180597486363876,-102.7580556684226
236794,57931,Mexico,Canada,2014-01-01 00:00:00+00:00,False,4.0,2015-01-01 00:00:00+00:00,aircraft engine 2001-3000,aircraft engine,Engines,45.5587577,-74.0240021,24.180597486363876,-102.7580556684226
236844,57935,Iraq,Russia,2013-01-01 00:00:00+00:00,False,2000.0,2016-01-01 00:00:00+00:00,Kokon,anti-tank missile,Missiles,64.77465657002523,98.10510651767648,33.108923040386195,43.74203811484285
238975,57936,United Kingdom,Spain,2014-01-01 00:00:00+00:00,False,344.0,,Scout-SV APC -,APC,Armoured vehicles,40.43416182812459,-3.614562787786784,54.10280200875406,-2.9029433297645
310612,57937,United Kingdom,Germany,2014-01-01 00:00:00+00:00,False,589.0,,vehicle engine 801-1100,vehicle engine,Engines,51.247366088569144,10.29806784711105,54.10280200875406,-2.9029433297645
243893,57938,United Kingdom,Norway,2015-01-01 00:00:00+00:00,False,127.0,,Protector RWS,APC turret,Other,59.8422334,10.6813708,54.10280200875406,-2.9029433297645
236862,57940,Bangladesh,China,2013-01-01 00:00:00+00:00,False,9.0,2015-01-01 00:00:00+00:00,K-8 -,trainer/combat aircraft,Aircraft,37.59429811123865,104.2092712875572,23.855222003011843,90.2636535877658
236880,57941,Bangladesh,Ukraine,2013-01-01 00:00:00+00:00,False,9.0,2015-01-01 00:00:00+00:00,AI-25 (2000),turbofan,Engines,49.21525509612321,31.19776005188007,23.855222003011843,90.2636535877658
236905,57943,Kenya,China,2012-01-01 00:00:00+00:00,False,5.0,2015-01-01 00:00:00+00:00,AS-565,helicopter,Aircraft,37.59429811123865,104.2092712875572,0.5971657294262445,37.79137422563831
250249,57944,Bangladesh,United States,2014-01-01 00:00:00+00:00,False,1.0,2015-01-01 00:00:00+00:00,Hamilton,OPV,Ships,38.8936506,-77.1706298,23.855222003011843,90.2636535877658
237070,57947,India,Israel,2003-01-01 00:00:00+00:00,True,3.0,2006-01-01 00:00:00+00:00,Barak-1 SAMS,naval SAM system,Naval weapons,31.50086722549515,35.00588702900374,23.25453653614229,79.61203967713585
237001,57949,India,Israel,2007-01-01 00:00:00+00:00,True,3.0,2012-01-01 00:00:00+00:00,Barak-1 SAMS,naval SAM system,Naval weapons,31.50086722549515,35.00588702900374,23.25453653614229,79.61203967713585
248622,57950,India,Israel,2019-01-01 00:00:00+00:00,True,4.0,,Barak-MX Naval,naval SAM system,Naval weapons,31.50086722549515,35.00588702900374,23.25453653614229,79.61203967713585
236209,57951,India,Israel,2009-01-01 00:00:00+00:00,True,5.0,,Barak-MX Naval,naval SAM system,Naval weapons,31.50086722549515,35.00588702900374,23.25453653614229,79.61203967713585
236997,57952,India,Israel,2007-01-01 00:00:00+00:00,True,6.0,2012-01-01 00:00:00+00:00,M-2221,fire control radar,Sensors,31.50086722549515,35.00588702900374,23.25453653614229,79.61203967713585
252670,57953,Oman,Spain,2014-01-01 00:00:00+00:00,False,2.0,2017-01-01 00:00:00+00:00,Lanza-LRR,air search radar,Sensors,40.43416182812459,-3.614562787786784,20.654420309979916,56.1136227406876
253931,57954,Egypt,Russia,2015-01-01 00:00:00+00:00,True,3.0,2017-01-01 00:00:00+00:00,S-300VM/SA-23 SAMS,SAM system,Air defence systems,64.77465657002523,98.10510651767648,26.60710762082199,29.836079561871784
237023,57956,Iraq,Russia,2012-01-01 00:00:00+00:00,True,500.0,2016-01-01 00:00:00+00:00,Igla-S,portable SAM,Missiles,64.77465657002523,98.10510651767648,33.108923040386195,43.74203811484285
237053,57960,Thailand,Italy,2014-01-01 00:00:00+00:00,False,1.0,2017-01-01 00:00:00+00:00,P-180 Avanti,light transport aircraft,Aircraft,42.9206605535352,12.077565961079117,15.086950068964573,101.0075524581199
313720,57961,United States,Germany,2014-01-01 00:00:00+00:00,False,155.0,,EC-145,light helicopter,Aircraft,51.247366088569144,10.29806784711105,38.8936506,-77.1706298
237121,57968,Qatar,Germany,2014-01-01 00:00:00+00:00,True,13.0,2017-01-01 00:00:00+00:00,Dingo-2,APC,Armoured vehicles,51.247366088569144,10.29806784711105,25.32374976223017,51.183576073246904
250993,57969,Qatar,Germany,2014-01-01 00:00:00+00:00,True,32.0,2020-01-01 00:00:00+00:00,Fennek,reconnaissance AV,Armoured vehicles,51.247366088569144,10.29806784711105,25.32374976223017,51.183576073246904
231429,57970,UAE,Germany,2014-01-01 00:00:00+00:00,False,4.0,2017-01-01 00:00:00+00:00,Wisent-2,AEV/ARV,Armoured vehicles,51.247366088569144,10.29806784711105,23.875788010111567,54.21089357802459
237177,57973,New Zealand,United States,2014-01-01 00:00:00+00:00,False,10.0,2014-01-01 00:00:00+00:00,Javelin ATM,anti-tank missile,Missiles,38.8936506,-77.1706298,-41.8877305842931,172.5756178446778
237183,57974,Jordan,United States,2014-01-01 00:00:00+00:00,False,10.0,2014-01-01 00:00:00+00:00,Javelin ATM,anti-tank missile,Missiles,38.8936506,-77.1706298,31.26277815019495,36.786588106199005
269440,57979,UAE,United States,2015-01-01 00:00:00+00:00,False,12.0,2018-01-01 00:00:00+00:00,HIMARS,self-propelled MRL,Artillery,38.8936506,-77.1706298,23.875788010111567,54.21089357802459
267969,57980,UAE,United States,2015-01-01 00:00:00+00:00,False,100.0,2019-01-01 00:00:00+00:00,ATACMS-1A,SSM,Missiles,38.8936506,-77.1706298,23.875788010111567,54.21089357802459
237217,57984,Brazil,United Kingdom,2013-01-01 00:00:00+00:00,True,3.0,2013-01-01 00:00:00+00:00,ship engine 4001-6000,ship engine,Engines,54.10280200875406,-2.9029433297645,-11.216050418753612,-52.990578513674336
237576,57985,Chile,United Kingdom,2013-01-01 00:00:00+00:00,True,1.0,2013-01-01 00:00:00+00:00,ship engine 4001-6000,ship engine,Engines,54.10280200875406,-2.9029433297645,-41.71851146074132,-71.6665886777825
237244,57986,Pakistan,United Kingdom,2013-01-01 00:00:00+00:00,True,1.0,2013-01-01 00:00:00+00:00,ship engine 4001-6000,ship engine,Engines,54.10280200875406,-2.9029433297645,30.149461884688986,69.50702434668376
237264,57987,UAE,France,2009-01-01 00:00:00+00:00,True,1.0,2013-01-01 00:00:00+00:00,BlueMaster,ASW sonar,Sensors,44.349371111968665,-1.3285559119656076,23.875788010111567,54.21089357802459
309032,57988,unknown recipient(s),UAE,2014-01-01 00:00:00+00:00,False,480.0,2019-01-01 00:00:00+00:00,Cougar APV,APV,Armoured vehicles,23.875788010111567,54.21089357802459,,
238767,57990,United Nations**,UAE,2013-01-01 00:00:00+00:00,True,36.0,2014-01-01 00:00:00+00:00,Shrek,APC,Armoured vehicles,23.875788010111567,54.21089357802459,,
237295,57991,Qatar,France,2005-01-01 00:00:00+00:00,True,2.0,2007-01-01 00:00:00+00:00,Master,air search radar,Sensors,44.349371111968665,-1.3285559119656076,25.32374976223017,51.183576073246904
237303,57992,Libya,UAE,2012-01-01 00:00:00+00:00,True,50.0,2012-01-01 00:00:00+00:00,Typhoon APC -,APC,Armoured vehicles,23.875788010111567,54.21089357802459,,
251181,57993,South Sudan,UAE,2014-01-01 00:00:00+00:00,False,85.0,2014-01-01 00:00:00+00:00,Cougar APV,APV,Armoured vehicles,23.875788010111567,54.21089357802459,7.304479572135944,30.197034942782317
237353,57994,Libya,UAE,2012-01-01 00:00:00+00:00,True,750.0,2013-01-01 00:00:00+00:00,Spartan CAN,APC/APV,Armoured vehicles,23.875788010111567,54.21089357802459,,
237287,57998,Mozambique,United Kingdom,2013-01-01 00:00:00+00:00,False,40.0,2013-01-01 00:00:00+00:00,FV-432,APC,Armoured vehicles,54.10280200875406,-2.9029433297645,-17.37182892410948,35.43696207361162
237283,57999,Mozambique,United Kingdom,2013-01-01 00:00:00+00:00,False,25.0,2013-01-01 00:00:00+00:00,Saxon,APC,Armoured vehicles,54.10280200875406,-2.9029433297645,-17.37182892410948,35.43696207361162
237297,58000,Rwanda,United Kingdom,2013-01-01 00:00:00+00:00,False,1.0,2013-01-01 00:00:00+00:00,FV-432,APC,Armoured vehicles,54.10280200875406,-2.9029433297645,-2.0136758961348495,29.918907210416613
307824,58001,Uzbekistan,France,2013-01-01 00:00:00+00:00,False,8.0,2016-01-01 00:00:00+00:00,AS-350,light helicopter,Aircraft,44.349371111968665,-1.3285559119656076,41.82839709361718,63.12057569757662
253414,58002,Uzbekistan,France,2013-01-01 00:00:00+00:00,False,8.0,2016-01-01 00:00:00+00:00,AS-532 Cougar,transport helicopter,Aircraft,44.349371111968665,-1.3285559119656076,41.82839709361718,63.12057569757662
237341,58004,Libya,Sudan,2013-01-01 00:00:00+00:00,False,3.0,2013-01-01 00:00:00+00:00,Mi-24P,combat helicopter,Aircraft,16.079216706846292,29.879066706190663,,
238899,58006,Egypt,Russia,2015-01-01 00:00:00+00:00,False,50.0,2020-01-01 00:00:00+00:00,MiG-29M,FGA aircraft,Aircraft,64.77465657002523,98.10510651767648,26.60710762082199,29.836079561871784
254066,58007,Thailand,France,2014-01-01 00:00:00+00:00,False,2.0,2016-01-01 00:00:00+00:00,H-725 Caracal,transport helicopter,Aircraft,44.349371111968665,-1.3285559119656076,15.086950068964573,101.0075524581199
247671,58009,Czechia,United States,2014-01-01 00:00:00+00:00,False,10.0,2015-01-01 00:00:00+00:00,ScanEagle,UAV,Aircraft,38.8936506,-77.1706298,49.785076894404064,15.330424044073988
237349,58010,Bolivia,Germany,2014-01-01 00:00:00+00:00,False,2.0,2014-01-01 00:00:00+00:00,EC-145,light helicopter,Aircraft,51.247366088569144,10.29806784711105,-16.79760006700316,-64.63540703450808
268569,58011,Peru,Netherlands,2014-01-01 00:00:00+00:00,False,3.0,2015-01-01 00:00:00+00:00,Bell-412,helicopter,Aircraft,52.31236663898826,5.516261609879506,-9.277483998710055,-74.37198460751777
252500,58012,Lebanon,United States,2014-01-01 00:00:00+00:00,False,6.0,2017-01-01 00:00:00+00:00,UH-1H Huey-2,helicopter,Aircraft,38.8936506,-77.1706298,33.914793729670606,35.8720701755058
308187,58013,India,Germany,2016-01-01 00:00:00+00:00,True,12.0,,Do-228MP -,maritime patrol aircraft,Aircraft,51.247366088569144,10.29806784711105,23.25453653614229,79.61203967713585
316796,58016,Afghanistan,United States,2014-01-01 00:00:00+00:00,False,12.0,2015-01-01 00:00:00+00:00,MD-500E,light helicopter,Aircraft,38.8936506,-77.1706298,33.9374136174504,66.12863906155711
237363,58021,Pakistan,France,2013-01-01 00:00:00+00:00,True,2.0,2014-01-01 00:00:00+00:00,SA-316 Alouette-3,light helicopter,Aircraft,44.349371111968665,-1.3285559119656076,30.149461884688986,69.50702434668376
237414,58022,Indonesia,Australia,2013-01-01 00:00:00+00:00,False,3.0,2014-01-01 00:00:00+00:00,Bushmaster -,APC,Armoured vehicles,-26.234938747067027,134.61771009288262,-2.2341369820788897,117.4318266609068
313894,58023,Algeria,Italy,2014-01-01 00:00:00+00:00,False,1.0,2017-01-01 00:00:00+00:00,MCMV-2010,MCM ship,Ships,42.9206605535352,12.077565961079117,28.45259627429247,2.596583168800451
317090,58025,Egypt,United States,2014-01-01 00:00:00+00:00,False,6.0,2017-01-01 00:00:00+00:00,Swift-93,patrol craft,Ships,38.8936506,-77.1706298,26.60710762082199,29.836079561871784
236593,58026,Peru,New Zealand,2014-01-01 00:00:00+00:00,False,5.0,2022-01-01 00:00:00+00:00,SH-2G,ASW helicopter,Aircraft,-41.8877305842931,172.5756178446778,-9.277483998710055,-74.37198460751777
237544,58029,United Kingdom,Canada,2016-01-01 00:00:00+00:00,False,10.0,2018-01-01 00:00:00+00:00,aircraft engine 500-1000,aircraft engine,Engines,45.5587577,-74.0240021,54.10280200875406,-2.9029433297645
315947,58030,Indonesia,United States,2014-01-01 00:00:00+00:00,False,2.0,2020-01-01 00:00:00+00:00,HELRAS,ASW sonar,Sensors,38.8936506,-77.1706298,-2.2341369820788897,117.4318266609068
309920,58033,Indonesia,France,2019-01-01 00:00:00+00:00,False,8.0,2023-01-01 00:00:00+00:00,H-725 Caracal,transport helicopter,Aircraft,44.349371111968665,-1.3285559119656076,-2.2341369820788897,117.4318266609068
253673,58034,Indonesia,France,2012-01-01 00:00:00+00:00,False,6.0,2017-01-01 00:00:00+00:00,AS-355,light helicopter,Aircraft,44.349371111968665,-1.3285559119656076,-2.2341369820788897,117.4318266609068
237567,58035,Seychelles,India,2013-01-01 00:00:00+00:00,False,1.0,2014-01-01 00:00:00+00:00,SDB-5,patrol craft,Ships,23.25453653614229,79.61203967713585,,
231427,58036,Iraq,Germany,2013-01-01 00:00:00+00:00,False,90.0,2015-01-01 00:00:00+00:00,AIM-9L,SRAAM,Missiles,51.247366088569144,10.29806784711105,33.108923040386195,43.74203811484285
237592,58038,Egypt,Italy,2014-01-01 00:00:00+00:00,False,4.0,2023-01-01 00:00:00+00:00,Super Rapid 76mm,naval gun,Naval weapons,42.9206605535352,12.077565961079117,26.60710762082199,29.836079561871784
315326,58039,Jordan,United States,2014-01-01 00:00:00+00:00,False,11.0,2016-01-01 00:00:00+00:00,R-44,light helicopter,Aircraft,38.8936506,-77.1706298,31.26277815019495,36.786588106199005
309804,58044,Honduras,Taiwan,2013-01-01 00:00:00+00:00,False,4.0,2015-01-01 00:00:00+00:00,UH-1H,helicopter,Aircraft,23.74810206396737,120.97610832151916,14.825782622647822,-86.58869687673109
237726,58046,Pakistan,China,2009-01-01 00:00:00+00:00,False,2.0,2016-01-01 00:00:00+00:00,C-602 CDS,coastal defence system,Artillery,37.59429811123865,104.2092712875572,30.149461884688986,69.50702434668376
251137,58047,Mexico,United States,2015-01-01 00:00:00+00:00,False,15.0,2016-01-01 00:00:00+00:00,Bell-407,light helicopter,Aircraft,38.8936506,-77.1706298,24.180597486363876,-102.7580556684226
307905,58051,Indonesia,Turkiye,2019-01-01 00:00:00+00:00,False,18.0,,MMWT -,tank,Armoured vehicles,39.11209749790621,35.1160592002762,-2.2341369820788897,117.4318266609068
243065,58054,India,Russia,2018-01-01 00:00:00+00:00,True,149.0,2021-01-01 00:00:00+00:00,BMP-2,IFV,Armoured vehicles,64.77465657002523,98.10510651767648,23.25453653614229,79.61203967713585
240727,58056,Pakistan,China,2013-01-01 00:00:00+00:00,True,2.0,2020-01-01 00:00:00+00:00,Azmat -,corvette,Ships,37.59429811123865,104.2092712875572,30.149461884688986,69.50702434668376
237756,58064,Indonesia,United States,2013-01-01 00:00:00+00:00,False,3.0,2014-01-01 00:00:00+00:00,vehicle engine 201-300,vehicle engine,Engines,38.8936506,-77.1706298,-2.2341369820788897,117.4318266609068
237758,58065,Japan,Australia,2014-01-01 00:00:00+00:00,False,4.0,2014-01-01 00:00:00+00:00,Bushmaster -,APC,Armoured vehicles,-26.234938747067027,134.61771009288262,37.96887619650453,138.2482523345312
237775,58066,Japan,United States,2014-01-01 00:00:00+00:00,False,4.0,2014-01-01 00:00:00+00:00,vehicle engine 201-300,vehicle engine,Engines,38.8936506,-77.1706298,37.96887619650453,138.2482523345312
237803,58073,Ghana,China,2012-01-01 00:00:00+00:00,True,4.0,2013-01-01 00:00:00+00:00,WZ-523,APC,Armoured vehicles,37.59429811123865,104.2092712875572,7.939465355784692,-1.236914887849862
317439,58076,France,United Kingdom,2015-01-01 00:00:00+00:00,False,26.0,,Trent-700 (31000),turbofan,Engines,54.10280200875406,-2.9029433297645,44.349371111968665,-1.3285559119656076
310297,58077,Brazil,Israel,2009-01-01 00:00:00+00:00,False,8.0,2022-01-01 00:00:00+00:00,M-2032,combat aircraft radar,Sensors,31.50086722549515,35.00588702900374,-11.216050418753612,-52.990578513674336
252986,58079,Mexico,United States,2014-01-01 00:00:00+00:00,False,8.0,2015-01-01 00:00:00+00:00,S-70L Black Hawk,transport helicopter,Aircraft,38.8936506,-77.1706298,24.180597486363876,-102.7580556684226
247578,58081,Portugal,Denmark,2014-01-01 00:00:00+00:00,False,4.0,2018-01-01 00:00:00+00:00,StanFlex-300 PC,patrol craft,Ships,56.08227806740872,9.87128944381565,39.677853720384974,-8.053019899144626
230057,58082,Australia,United States,2015-01-01 00:00:00+00:00,False,16.0,2017-01-01 00:00:00+00:00,AGM-88E,anti-radar missile,Missiles,38.8936506,-77.1706298,-26.234938747067027,134.61771009288262
249858,58084,Libya HoR*,Egypt,2014-01-01 00:00:00+00:00,False,5.0,2015-01-01 00:00:00+00:00,MiG-21MF,fighter aircraft,Aircraft,26.60710762082199,29.836079561871784,27.123726698653066,17.946575387091023
253653,58085,Libya HoR*,Egypt,2014-01-01 00:00:00+00:00,False,3.0,2014-01-01 00:00:00+00:00,Mi-8T,transport helicopter,Aircraft,26.60710762082199,29.836079561871784,27.123726698653066,17.946575387091023
310153,58086,Egypt,France,2015-01-01 00:00:00+00:00,False,1.0,2015-01-01 00:00:00+00:00,FREMM -,frigate,Ships,44.349371111968665,-1.3285559119656076,26.60710762082199,29.836079561871784
251686,58088,China,Ukraine,2012-01-01 00:00:00+00:00,False,3.0,2016-01-01 00:00:00+00:00,Il-78,tanker/transport aircraft,Aircraft,49.21525509612321,31.19776005188007,37.59429811123865,104.2092712875572
237951,58097,Israel,United States,2012-01-01 00:00:00+00:00,False,300.0,2015-01-01 00:00:00+00:00,M-113,APC,Armoured vehicles,38.8936506,-77.1706298,31.50086722549515,35.00588702900374
236955,58099,Egypt,United States,2013-01-01 00:00:00+00:00,False,13.0,2015-01-01 00:00:00+00:00,M-88 AV,ARV,Armoured vehicles,38.8936506,-77.1706298,26.60710762082199,29.836079561871784
237970,58100,Egypt,United States,2014-01-01 00:00:00+00:00,False,200.0,2014-01-01 00:00:00+00:00,MIM-72C,SAM,Missiles,38.8936506,-77.1706298,26.60710762082199,29.836079561871784
237966,58101,Jordan,United States,2012-01-01 00:00:00+00:00,False,12.0,2013-01-01 00:00:00+00:00,M-88 AV,ARV,Armoured vehicles,38.8936506,-77.1706298,31.26277815019495,36.786588106199005
237986,58102,Jordan,United States,2012-01-01 00:00:00+00:00,False,35.0,2013-01-01 00:00:00+00:00,Cougar APC,APC,Armoured vehicles,38.8936506,-77.1706298,31.26277815019495,36.786588106199005
237995,58103,Jordan,United States,2012-01-01 00:00:00+00:00,True,39.0,2016-01-01 00:00:00+00:00,RG-33,APC,Armoured vehicles,38.8936506,-77.1706298,31.26277815019495,36.786588106199005
237999,58104,Jordan,United States,2013-01-01 00:00:00+00:00,False,200.0,2014-01-01 00:00:00+00:00,M-113,APC,Armoured vehicles,38.8936506,-77.1706298,31.26277815019495,36.786588106199005
238026,58105,Jordan,United States,2014-01-01 00:00:00+00:00,False,3.0,2016-01-01 00:00:00+00:00,AH-1F Cobra,combat helicopter,Aircraft,38.8936506,-77.1706298,31.26277815019495,36.786588106199005
315525,58106,Pakistan,United States,2014-01-01 00:00:00+00:00,False,500.0,2015-01-01 00:00:00+00:00,M-113,APC,Armoured vehicles,38.8936506,-77.1706298,30.149461884688986,69.50702434668376
238016,58108,Indonesia,Italy,2013-01-01 00:00:00+00:00,False,3.0,2014-01-01 00:00:00+00:00,Super Rapid 76mm,naval gun,Naval weapons,42.9206605535352,12.077565961079117,-2.2341369820788897,117.4318266609068
238058,58109,OSCE**,Austria,2014-01-01 00:00:00+00:00,False,6.0,2015-01-01 00:00:00+00:00,Camcopter,UAV,Aircraft,47.62473987598836,14.083964574701003,,
268679,58111,Israel,United States,2017-01-01 00:00:00+00:00,False,17.0,,F-35A,FGA aircraft,Aircraft,38.8936506,-77.1706298,31.50086722549515,35.00588702900374
248517,58112,Brazil,United Kingdom,2021-01-01 00:00:00+00:00,True,4.0,,CAMMM SAMS,naval SAM system,Naval weapons,54.10280200875406,-2.9029433297645,-11.216050418753612,-52.990578513674336
310252,58113,Brazil,United Kingdom,2021-01-01 00:00:00+00:00,True,,,CAMM,SAM,Missiles,54.10280200875406,-2.9029433297645,-11.216050418753612,-52.990578513674336
237131,58114,Iraq,United States,2014-01-01 00:00:00+00:00,False,1500.0,2014-01-01 00:00:00+00:00,AGM-114 Hellfire-2,anti-tank missile/ASM,Missiles,38.8936506,-77.1706298,33.108923040386195,43.74203811484285
238076,58115,Guinea,unknown supplier(s),2012-01-01 00:00:00+00:00,False,1.0,2012-01-01 00:00:00+00:00,CN-235,transport aircraft,Aircraft,,,10.454502922131615,-11.063678807960263
237769,58119,Ghana,Spain,2015-01-01 00:00:00+00:00,False,1.0,2016-01-01 00:00:00+00:00,C-295 -,transport aircraft,Aircraft,40.43416182812459,-3.614562787786784,7.939465355784692,-1.236914887849862
238148,58121,Rwanda,Russia,2013-01-01 00:00:00+00:00,True,6.0,2015-01-01 00:00:00+00:00,Mi-17,transport helicopter,Aircraft,64.77465657002523,98.10510651767648,-2.0136758961348495,29.918907210416613
254788,58122,Burkina Faso,France,2011-01-01 00:00:00+00:00,True,10.0,2012-01-01 00:00:00+00:00,Bastion APC,APC/APV,Armoured vehicles,44.349371111968665,-1.3285559119656076,12.319988739617818,-1.773250351309407
238151,58123,Burkina Faso,Russia,2011-01-01 00:00:00+00:00,False,20.0,2012-01-01 00:00:00+00:00,Igla-S,portable SAM,Missiles,64.77465657002523,98.10510651767648,12.319988739617818,-1.773250351309407
239483,58125,Spain,Germany,2015-01-01 00:00:00+00:00,False,2.0,2015-01-01 00:00:00+00:00,Patriot SAMS,SAM system,Air defence systems,51.247366088569144,10.29806784711105,40.43416182812459,-3.614562787786784
238215,58126,Spain,Germany,2015-01-01 00:00:00+00:00,False,40.0,2015-01-01 00:00:00+00:00,MIM-104 PAC-2,SAM,Missiles,51.247366088569144,10.29806784711105,40.43416182812459,-3.614562787786784
237921,58128,Indonesia,United States,2014-01-01 00:00:00+00:00,False,140.0,2018-01-01 00:00:00+00:00,AGM-114 Hellfire-2,anti-tank missile/ASM,Missiles,38.8936506,-77.1706298,-2.2341369820788897,117.4318266609068
238291,58129,Indonesia,United States,2012-01-01 00:00:00+00:00,True,3.0,2018-01-01 00:00:00+00:00,aircraft engine 2001-3000,aircraft engine,Engines,38.8936506,-77.1706298,-2.2341369820788897,117.4318266609068
238261,58130,Indonesia,United States,2012-01-01 00:00:00+00:00,True,4.0,2018-01-01 00:00:00+00:00,APG-78 Longbow,combat heli radar,Sensors,38.8936506,-77.1706298,-2.2341369820788897,117.4318266609068
250393,58133,Bangladesh,China,2013-01-01 00:00:00+00:00,True,18.0,2016-01-01 00:00:00+00:00,WS-22 122mm,self-propelled MRL,Artillery,37.59429811123865,104.2092712875572,23.855222003011843,90.2636535877658
317506,58134,Indonesia,France,2014-01-01 00:00:00+00:00,False,10.0,2023-01-01 00:00:00+00:00,Ground Master-200,air search radar,Sensors,44.349371111968665,-1.3285559119656076,-2.2341369820788897,117.4318266609068
